sequence_id,split,condition,frame_index,gt_track_id,gt_class,best_same_class_raw_iou,best_other_class_raw_iou,other_class_better,no_raw_overlap
degraded:fixture_test_0000,test,degraded,28,test:fixture_test_0000:crop/sorghum_rows/000010,crop,0.6185770750988142,0.0,False,False
degraded:fixture_test_0000,test,degraded,28,test:fixture_test_0000:crop/sorghum_rows/000020,crop,0.4133414251757447,0.0,False,False
degraded:fixture_test_0000,test,degraded,28,test:fixture_test_0000:crop/sorghum_rows/000021,crop,0.45782585672138587,0.0,False,False
degraded:fixture_test_0000,test,degraded,28,test:fixture_test_0000:weed/broadleaf/000002,weed,0.0,0.9376937984496124,True,False
degraded:fixture_test_0000,test,degraded,28,test:fixture_test_0000:weed/broadleaf/000004,weed,0.0,0.9029143572322545,True,False
degraded:fixture_test_0000,test,degraded,29,test:fixture_test_0000:crop/sorghum_rows/000009,crop,0.4449375218965316,0.0,False,False
degraded:fixture_test_0000,test,degraded,29,test:fixture_test_0000:crop/sorghum_rows/000010,crop,0.6961476876707168,0.0,False,False
degraded:fixture_test_0000,test,degraded,29,test:fixture_test_0000:crop/sorghum_rows/000020,crop,0.3663868485484435,0.0,False,False
degraded:fixture_test_0000,test,degraded,29,test:fixture_test_0000:crop/sorghum_rows/000021,crop,0.4697661709021353,0.0,False,False
degraded:fixture_test_0000,test,degraded,29,test:fixture_test_0000:weed/broadleaf/000002,weed,0.0,0.9389935884981543,True,False
degraded:fixture_test_0000,test,degraded,29,test:fixture_test_0000:weed/broadleaf/000004,weed,0.0,0.11412825076066364,True,False
ideal:fixture_test_0000,test,ideal,0,test:fixture_test_0000:crop/sorghum_rows/000000,crop,0.5366119845844275,0.0,False,False
ideal:fixture_test_0000,test,ideal,0,test:fixture_test_0000:crop/sorghum_rows/000001,crop,0.38001397624039135,0.0,False,False
ideal:fixture_test_0000,test,ideal,0,test:fixture_test_0000:crop/sorghum_rows/000011,crop,0.3695339765961815,0.0,False,False
ideal:fixture_test_0000,test,ideal,0,test:fixture_test_0000:crop/sorghum_rows/000012,crop,0.49806187892029036,0.0,False,False
ideal:fixture_test_0000,test,ideal,1,test:fixture_test_0000:crop/sorghum_rows/000000,crop,0.5524391958386053,0.0,False,False
ideal:fixture_test_0000,test,ideal,1,test:fixture_test_0000:crop/sorghum_rows/000001,crop,0.4405716060888475,0.0,False,False
ideal:fixture_test_0000,test,ideal,1,test:fixture_test_0000:crop/sorghum_rows/000011,crop,0.368744728703964,0.0,False,False
ideal:fixture_test_0000,test,ideal,1,test:fixture_test_0000:crop/sorghum_rows/000012,crop,0.49569534342990007,0.0,False,False
ideal:fixture_test_0000,test,ideal,2,test:fixture_test_0000:crop/sorghum_rows/000000,crop,0.5400380979257796,0.0,False,False
ideal:fixture_test_0000,test,ideal,2,test:fixture_test_0000:crop/sorghum_rows/000001,crop,0.5470614228899691,0.0,False,False
ideal:fixture_test_0000,test,ideal,2,test:fixture_test_0000:crop/sorghum_rows/000011,crop,0.3768699244906682,0.0,False,False
ideal:fixture_test_0000,test,ideal,2,test:fixture_test_0000:crop/sorghum_rows/000012,crop,0.3944359943084245,0.0,False,False
ideal:fixture_test_0000,test,ideal,3,test:fixture_test_0000:crop/sorghum_rows/000000,crop,0.5554057501002077,0.0,False,False
ideal:fixture_test_0000,test,ideal,3,test:fixture_test_0000:crop/sorghum_rows/000001,crop,0.514305323210226,0.0,False,False
ideal:fixture_test_0000,test,ideal,3,test:fixture_test_0000:crop/sorghum_rows/000011,crop,0.37168012806519685,0.0,False,False
ideal:fixture_test_0000,test,ideal,3,test:fixture_test_0000:crop/sorghum_rows/000012,crop,0.38808714036216563,0.0,False,False
ideal:fixture_test_0000,test,ideal,4,test:fixture_test_0000:crop/sorghum_rows/000000,crop,0.5433748169838946,0.0,False,False
ideal:fixture_test_0000,test,ideal,4,test:fixture_test_0000:crop/sorghum_rows/000001,crop,0.5231771273896126,0.0,False,False
ideal:fixture_test_0000,test,ideal,4,test:fixture_test_0000:crop/sorghum_rows/000011,crop,0.3679701230228471,0.0,False,False
ideal:fixture_test_0000,test,ideal,4,test:fixture_test_0000:crop/sorghum_rows/000012,crop,0.39533732391196724,0.0,False,False
ideal:fixture_test_0000,test,ideal,5,test:fixture_test_0000:crop/sorghum_rows/000000,crop,0.5613600278821206,0.0,False,False
ideal:fixture_test_0000,test,ideal,5,test:fixture_test_0000:crop/sorghum_rows/000001,crop,0.5417082087072117,0.0,False,False
ideal:fixture_test_0000,test,ideal,5,test:fixture_test_0000:crop/sorghum_rows/000002,crop,0.7829268292682927,0.7829268292682927,False,False
ideal:fixture_test_0000,test,ideal,5,test:fixture_test_0000:crop/sorghum_rows/000011,crop,0.38031180747249327,0.0,False,False
ideal:fixture_test_0000,test,ideal,5,test:fixture_test_0000:crop/sorghum_rows/000012,crop,0.3871301201705647,0.0,False,False
ideal:fixture_test_0000,test,ideal,6,test:fixture_test_0000:crop/sorghum_rows/000000,crop,0.6864556115938506,0.0,False,False
ideal:fixture_test_0000,test,ideal,6,test:fixture_test_0000:crop/sorghum_rows/000001,crop,0.5226012706891667,0.0,False,False
ideal:fixture_test_0000,test,ideal,6,test:fixture_test_0000:crop/sorghum_rows/000002,crop,0.39498236431903516,0.0,False,False
ideal:fixture_test_0000,test,ideal,6,test:fixture_test_0000:crop/sorghum_rows/000011,crop,0.25003072385400027,0.0,False,False
ideal:fixture_test_0000,test,ideal,6,test:fixture_test_0000:crop/sorghum_rows/000012,crop,0.39742784131372794,0.0,False,False
ideal:fixture_test_0000,test,ideal,6,test:fixture_test_0000:crop/sorghum_rows/000013,crop,0.5379654553611485,0.0,False,False
ideal:fixture_test_0000,test,ideal,7,test:fixture_test_0000:crop/sorghum_rows/000001,crop,0.5172332109439772,0.0,False,False
ideal:fixture_test_0000,test,ideal,7,test:fixture_test_0000:crop/sorghum_rows/000002,crop,0.418733404892379,0.0,False,False
ideal:fixture_test_0000,test,ideal,7,test:fixture_test_0000:crop/sorghum_rows/000012,crop,0.41159537806608554,0.0,False,False
ideal:fixture_test_0000,test,ideal,7,test:fixture_test_0000:crop/sorghum_rows/000013,crop,0.521201513183897,0.0,False,False
ideal:fixture_test_0000,test,ideal,8,test:fixture_test_0000:crop/sorghum_rows/000001,crop,0.4944168005328527,0.0,False,False
ideal:fixture_test_0000,test,ideal,8,test:fixture_test_0000:crop/sorghum_rows/000002,crop,0.4197952218430034,0.0,False,False
ideal:fixture_test_0000,test,ideal,8,test:fixture_test_0000:crop/sorghum_rows/000003,crop,0.9170386904761905,0.0,False,False
ideal:fixture_test_0000,test,ideal,8,test:fixture_test_0000:crop/sorghum_rows/000012,crop,0.4233743912918934,0.0,False,False
ideal:fixture_test_0000,test,ideal,8,test:fixture_test_0000:crop/sorghum_rows/000013,crop,0.5264354131717084,0.0,False,False
ideal:fixture_test_0000,test,ideal,8,test:fixture_test_0000:crop/sorghum_rows/000014,crop,0.04710682492581603,0.0,False,False
ideal:fixture_test_0000,test,ideal,9,test:fixture_test_0000:crop/sorghum_rows/000001,crop,0.9030797101449275,0.0,False,False
ideal:fixture_test_0000,test,ideal,9,test:fixture_test_0000:crop/sorghum_rows/000002,crop,0.4100333117883956,0.0,False,False
ideal:fixture_test_0000,test,ideal,9,test:fixture_test_0000:crop/sorghum_rows/000003,crop,0.49358374041357667,0.0,False,False
ideal:fixture_test_0000,test,ideal,9,test:fixture_test_0000:crop/sorghum_rows/000013,crop,0.5259837042925278,0.0,False,False
ideal:fixture_test_0000,test,ideal,9,test:fixture_test_0000:crop/sorghum_rows/000014,crop,0.44129391968254766,0.0,False,False
ideal:fixture_test_0000,test,ideal,10,test:fixture_test_0000:crop/sorghum_rows/000002,crop,0.3850660792951542,0.0,False,False
ideal:fixture_test_0000,test,ideal,10,test:fixture_test_0000:crop/sorghum_rows/000003,crop,0.5038999462076386,0.0,False,False
ideal:fixture_test_0000,test,ideal,10,test:fixture_test_0000:crop/sorghum_rows/000013,crop,0.508648839466949,0.0,False,False
ideal:fixture_test_0000,test,ideal,10,test:fixture_test_0000:crop/sorghum_rows/000014,crop,0.44830447233894494,0.0,False,False
ideal:fixture_test_0000,test,ideal,10,test:fixture_test_0000:weed/broadleaf/000006,weed,0.7951236031154758,0.054543035785552745,False,False
ideal:fixture_test_0000,test,ideal,11,test:fixture_test_0000:crop/sorghum_rows/000003,crop,0.5075930256653148,0.0,False,False
ideal:fixture_test_0000,test,ideal,11,test:fixture_test_0000:crop/sorghum_rows/000004,crop,0.7805136606755649,0.0,False,False
ideal:fixture_test_0000,test,ideal,11,test:fixture_test_0000:crop/sorghum_rows/000014,crop,0.45414680087115195,0.0,False,False
ideal:fixture_test_0000,test,ideal,11,test:fixture_test_0000:crop/sorghum_rows/000015,crop,0.16790171136160661,0.0,False,False
ideal:fixture_test_0000,test,ideal,11,test:fixture_test_0000:weed/broadleaf/000006,weed,0.7840229885057471,0.12355212355212356,False,False
ideal:fixture_test_0000,test,ideal,12,test:fixture_test_0000:crop/sorghum_rows/000003,crop,0.47476320640772995,0.0,False,False
ideal:fixture_test_0000,test,ideal,12,test:fixture_test_0000:crop/sorghum_rows/000004,crop,0.7713182233966867,0.0,False,False
ideal:fixture_test_0000,test,ideal,12,test:fixture_test_0000:crop/sorghum_rows/000014,crop,0.47626310772163966,0.0,False,False
ideal:fixture_test_0000,test,ideal,12,test:fixture_test_0000:crop/sorghum_rows/000015,crop,0.14842146290762634,0.0,False,False
ideal:fixture_test_0000,test,ideal,12,test:fixture_test_0000:weed/broadleaf/000006,weed,0.7796169307164814,0.09860788863109049,False,False
ideal:fixture_test_0000,test,ideal,13,test:fixture_test_0000:crop/sorghum_rows/000004,crop,0.7321571152607855,0.0,False,False
ideal:fixture_test_0000,test,ideal,13,test:fixture_test_0000:crop/sorghum_rows/000005,crop,0.41339427938222867,0.0,False,False
ideal:fixture_test_0000,test,ideal,13,test:fixture_test_0000:crop/sorghum_rows/000014,crop,0.8731800766283525,0.0,False,False
ideal:fixture_test_0000,test,ideal,13,test:fixture_test_0000:crop/sorghum_rows/000015,crop,0.19539629929274213,0.0,False,False
ideal:fixture_test_0000,test,ideal,13,test:fixture_test_0000:crop/sorghum_rows/000016,crop,0.514312545650586,0.0,False,False
ideal:fixture_test_0000,test,ideal,13,test:fixture_test_0000:weed/broadleaf/000006,weed,0.8278879015721121,0.5620622857994337,False,False
ideal:fixture_test_0000,test,ideal,14,test:fixture_test_0000:crop/sorghum_rows/000004,crop,0.7261561087205185,0.0,False,False
ideal:fixture_test_0000,test,ideal,14,test:fixture_test_0000:crop/sorghum_rows/000005,crop,0.4268525368949807,0.0,False,False
ideal:fixture_test_0000,test,ideal,14,test:fixture_test_0000:crop/sorghum_rows/000015,crop,0.3727103796124237,0.0,False,False
ideal:fixture_test_0000,test,ideal,14,test:fixture_test_0000:crop/sorghum_rows/000016,crop,0.5032730673316709,0.0,False,False
ideal:fixture_test_0000,test,ideal,14,test:fixture_test_0000:weed/broadleaf/000006,weed,0.799258547301936,0.2590351854800191,False,False
ideal:fixture_test_0000,test,ideal,15,test:fixture_test_0000:crop/sorghum_rows/000005,crop,0.4325950354293863,0.0,False,False
ideal:fixture_test_0000,test,ideal,15,test:fixture_test_0000:crop/sorghum_rows/000006,crop,0.38485221674876846,0.0,False,False
ideal:fixture_test_0000,test,ideal,15,test:fixture_test_0000:crop/sorghum_rows/000016,crop,0.5026334583110159,0.0,False,False
ideal:fixture_test_0000,test,ideal,15,test:fixture_test_0000:crop/sorghum_rows/000017,crop,0.566087732941617,0.0,False,False
ideal:fixture_test_0000,test,ideal,15,test:fixture_test_0000:weed/broadleaf/000007,weed,0.7991341991341991,0.6463119709794438,False,False
ideal:fixture_test_0000,test,ideal,16,test:fixture_test_0000:crop/sorghum_rows/000005,crop,0.41758687063114175,0.0,False,False
ideal:fixture_test_0000,test,ideal,16,test:fixture_test_0000:crop/sorghum_rows/000006,crop,0.4926059239342556,0.0,False,False
ideal:fixture_test_0000,test,ideal,16,test:fixture_test_0000:crop/sorghum_rows/000016,crop,0.5084840196525351,0.0,False,False
ideal:fixture_test_0000,test,ideal,16,test:fixture_test_0000:crop/sorghum_rows/000017,crop,0.6080613757228793,0.0010050655302725738,False,False
ideal:fixture_test_0000,test,ideal,16,test:fixture_test_0000:crop/sorghum_rows/000018,crop,0.0,0.44,True,False
ideal:fixture_test_0000,test,ideal,16,test:fixture_test_0000:weed/broadleaf/000007,weed,0.7664653436870865,0.7681895093062606,True,False
ideal:fixture_test_0000,test,ideal,17,test:fixture_test_0000:crop/sorghum_rows/000005,crop,0.0,0.0,False,True
ideal:fixture_test_0000,test,ideal,17,test:fixture_test_0000:crop/sorghum_rows/000006,crop,0.32964967245798915,0.0,False,False
ideal:fixture_test_0000,test,ideal,17,test:fixture_test_0000:crop/sorghum_rows/000007,crop,0.5133079847908745,0.0,False,False
ideal:fixture_test_0000,test,ideal,17,test:fixture_test_0000:crop/sorghum_rows/000017,crop,0.5818316184412483,0.09223014395349893,False,False
ideal:fixture_test_0000,test,ideal,17,test:fixture_test_0000:crop/sorghum_rows/000018,crop,0.37640175524134567,0.0,False,False
ideal:fixture_test_0000,test,ideal,17,test:fixture_test_0000:weed/broadleaf/000001,weed,0.0,0.931425625161124,True,False
ideal:fixture_test_0000,test,ideal,17,test:fixture_test_0000:weed/broadleaf/000007,weed,0.6708023159636063,0.6708023159636063,False,False
ideal:fixture_test_0000,test,ideal,18,test:fixture_test_0000:crop/sorghum_rows/000006,crop,0.3587746143621132,0.0,False,False
ideal:fixture_test_0000,test,ideal,18,test:fixture_test_0000:crop/sorghum_rows/000007,crop,0.49420652773651375,0.0,False,False
ideal:fixture_test_0000,test,ideal,18,test:fixture_test_0000:crop/sorghum_rows/000017,crop,0.5840075718254817,0.0,False,False
ideal:fixture_test_0000,test,ideal,18,test:fixture_test_0000:crop/sorghum_rows/000018,crop,0.4480471945915687,0.0,False,False
ideal:fixture_test_0000,test,ideal,18,test:fixture_test_0000:crop/sorghum_rows/000019,crop,0.9105339105339105,0.0,False,False
ideal:fixture_test_0000,test,ideal,18,test:fixture_test_0000:weed/broadleaf/000001,weed,0.0,0.9617873218304576,True,False
ideal:fixture_test_0000,test,ideal,18,test:fixture_test_0000:weed/broadleaf/000007,weed,0.6868501529051988,0.6366279069767442,False,False
ideal:fixture_test_0000,test,ideal,19,test:fixture_test_0000:crop/sorghum_rows/000006,crop,0.7601938979184488,0.0,False,False
ideal:fixture_test_0000,test,ideal,19,test:fixture_test_0000:crop/sorghum_rows/000007,crop,0.4291706026827886,0.0,False,False
ideal:fixture_test_0000,test,ideal,19,test:fixture_test_0000:crop/sorghum_rows/000008,crop,0.47129348957155137,0.0,False,False
ideal:fixture_test_0000,test,ideal,19,test:fixture_test_0000:crop/sorghum_rows/000017,crop,0.8252212389380531,0.0,False,False
ideal:fixture_test_0000,test,ideal,19,test:fixture_test_0000:crop/sorghum_rows/000018,crop,0.4415876280806003,0.0,False,False
ideal:fixture_test_0000,test,ideal,19,test:fixture_test_0000:crop/sorghum_rows/000019,crop,0.47722718163599925,0.0,False,False
ideal:fixture_test_0000,test,ideal,19,test:fixture_test_0000:weed/broadleaf/000001,weed,0.0,0.9657039711191335,True,False
ideal:fixture_test_0000,test,ideal,19,test:fixture_test_0000:weed/broadleaf/000007,weed,0.7659025787965617,0.7089624156761966,False,False
ideal:fixture_test_0000,test,ideal,20,test:fixture_test_0000:crop/sorghum_rows/000007,crop,0.4323696737489841,0.0,False,False
ideal:fixture_test_0000,test,ideal,20,test:fixture_test_0000:crop/sorghum_rows/000008,crop,0.44116232079284134,0.0,False,False
ideal:fixture_test_0000,test,ideal,20,test:fixture_test_0000:crop/sorghum_rows/000018,crop,0.4823479205462446,0.0,False,False
ideal:fixture_test_0000,test,ideal,20,test:fixture_test_0000:crop/sorghum_rows/000019,crop,0.5075713873665993,0.0,False,False
ideal:fixture_test_0000,test,ideal,20,test:fixture_test_0000:weed/broadleaf/000001,weed,0.0,0.846389228886169,True,False
ideal:fixture_test_0000,test,ideal,20,test:fixture_test_0000:weed/broadleaf/000004,weed,0.0,0.9794853811423311,True,False
ideal:fixture_test_0000,test,ideal,21,test:fixture_test_0000:crop/sorghum_rows/000007,crop,0.6185554620838841,0.0,False,False
ideal:fixture_test_0000,test,ideal,21,test:fixture_test_0000:crop/sorghum_rows/000008,crop,0.40761104747359045,0.0,False,False
ideal:fixture_test_0000,test,ideal,21,test:fixture_test_0000:crop/sorghum_rows/000009,crop,0.3430726859058795,0.0,False,False
ideal:fixture_test_0000,test,ideal,21,test:fixture_test_0000:crop/sorghum_rows/000018,crop,0.6324161650902838,0.0,False,False
ideal:fixture_test_0000,test,ideal,21,test:fixture_test_0000:crop/sorghum_rows/000019,crop,0.5395127899001702,0.0,False,False
ideal:fixture_test_0000,test,ideal,21,test:fixture_test_0000:crop/sorghum_rows/000020,crop,0.40910518053375194,0.0,False,False
ideal:fixture_test_0000,test,ideal,21,test:fixture_test_0000:weed/broadleaf/000001,weed,0.0,0.9272658752590918,True,False
ideal:fixture_test_0000,test,ideal,21,test:fixture_test_0000:weed/broadleaf/000004,weed,0.0,0.8653300360159998,True,False
ideal:fixture_test_0000,test,ideal,22,test:fixture_test_0000:crop/sorghum_rows/000008,crop,0.3849802581021279,0.0,False,False
ideal:fixture_test_0000,test,ideal,22,test:fixture_test_0000:crop/sorghum_rows/000009,crop,0.3318998128459364,0.0,False,False
ideal:fixture_test_0000,test,ideal,22,test:fixture_test_0000:crop/sorghum_rows/000019,crop,0.5546271813855103,0.0,False,False
ideal:fixture_test_0000,test,ideal,22,test:fixture_test_0000:crop/sorghum_rows/000020,crop,0.35993377483443706,0.0,False,False
ideal:fixture_test_0000,test,ideal,22,test:fixture_test_0000:weed/broadleaf/000001,weed,0.0,0.9459394521864488,True,False
ideal:fixture_test_0000,test,ideal,22,test:fixture_test_0000:weed/broadleaf/000002,weed,0.0,0.9303706541519011,True,False
ideal:fixture_test_0000,test,ideal,22,test:fixture_test_0000:weed/broadleaf/000004,weed,0.0,0.8486654110923496,True,False
ideal:fixture_test_0000,test,ideal,23,test:fixture_test_0000:crop/sorghum_rows/000008,crop,0.4108040583772585,0.0,False,False
ideal:fixture_test_0000,test,ideal,23,test:fixture_test_0000:crop/sorghum_rows/000009,crop,0.27787110841048,0.0,False,False
ideal:fixture_test_0000,test,ideal,23,test:fixture_test_0000:crop/sorghum_rows/000010,crop,0.3609389999127324,0.0,False,False
ideal:fixture_test_0000,test,ideal,23,test:fixture_test_0000:crop/sorghum_rows/000019,crop,0.5261305007587254,0.0,False,False
ideal:fixture_test_0000,test,ideal,23,test:fixture_test_0000:crop/sorghum_rows/000020,crop,0.38820915926179084,0.0,False,False
ideal:fixture_test_0000,test,ideal,23,test:fixture_test_0000:crop/sorghum_rows/000021,crop,0.5701533928416674,0.0,False,False
ideal:fixture_test_0000,test,ideal,23,test:fixture_test_0000:weed/broadleaf/000002,weed,0.0,0.9451801363193768,True,False
ideal:fixture_test_0000,test,ideal,23,test:fixture_test_0000:weed/broadleaf/000004,weed,0.0,0.8009664800184091,True,False
ideal:fixture_test_0000,test,ideal,24,test:fixture_test_0000:crop/sorghum_rows/000008,crop,0.43147208121827413,0.0,False,False
ideal:fixture_test_0000,test,ideal,24,test:fixture_test_0000:crop/sorghum_rows/000009,crop,0.2655132874679617,0.0,False,False
ideal:fixture_test_0000,test,ideal,24,test:fixture_test_0000:crop/sorghum_rows/000010,crop,0.4439977486532122,0.0,False,False
ideal:fixture_test_0000,test,ideal,24,test:fixture_test_0000:crop/sorghum_rows/000019,crop,0.32051282051282054,0.0,False,False
ideal:fixture_test_0000,test,ideal,24,test:fixture_test_0000:crop/sorghum_rows/000020,crop,0.40853421461897355,0.0,False,False
ideal:fixture_test_0000,test,ideal,24,test:fixture_test_0000:crop/sorghum_rows/000021,crop,0.49731871298223146,0.0,False,False
ideal:fixture_test_0000,test,ideal,24,test:fixture_test_0000:weed/broadleaf/000002,weed,0.0,0.9435739690473902,True,False
ideal:fixture_test_0000,test,ideal,24,test:fixture_test_0000:weed/broadleaf/000004,weed,0.0,0.779073930425443,True,False
ideal:fixture_test_0000,test,ideal,25,test:fixture_test_0000:crop/sorghum_rows/000009,crop,0.2760508034523893,0.0,False,False
ideal:fixture_test_0000,test,ideal,25,test:fixture_test_0000:crop/sorghum_rows/000010,crop,0.4577259475218659,0.0,False,False
ideal:fixture_test_0000,test,ideal,25,test:fixture_test_0000:crop/sorghum_rows/000020,crop,0.35801577078948194,0.0,False,False
ideal:fixture_test_0000,test,ideal,25,test:fixture_test_0000:crop/sorghum_rows/000021,crop,0.4846772611340004,0.0,False,False
ideal:fixture_test_0000,test,ideal,25,test:fixture_test_0000:weed/broadleaf/000002,weed,0.0,0.9357422061206979,True,False
ideal:fixture_test_0000,test,ideal,25,test:fixture_test_0000:weed/broadleaf/000004,weed,0.0,0.8032019704433497,True,False
ideal:fixture_test_0000,test,ideal,26,test:fixture_test_0000:crop/sorghum_rows/000009,crop,0.2937457210744634,0.0,False,False
ideal:fixture_test_0000,test,ideal,26,test:fixture_test_0000:crop/sorghum_rows/000010,crop,0.48746323529411767,0.0,False,False
ideal:fixture_test_0000,test,ideal,26,test:fixture_test_0000:crop/sorghum_rows/000020,crop,0.30437485684368965,0.0,False,False
ideal:fixture_test_0000,test,ideal,26,test:fixture_test_0000:crop/sorghum_rows/000021,crop,0.46600221483942417,0.0,False,False
ideal:fixture_test_0000,test,ideal,26,test:fixture_test_0000:weed/broadleaf/000002,weed,0.0,0.9516239819448533,True,False
ideal:fixture_test_0000,test,ideal,26,test:fixture_test_0000:weed/broadleaf/000004,weed,0.0,0.8266426969257158,True,False
ideal:fixture_test_0000,test,ideal,27,test:fixture_test_0000:crop/sorghum_rows/000009,crop,0.24296246648793565,0.0,False,False
ideal:fixture_test_0000,test,ideal,27,test:fixture_test_0000:crop/sorghum_rows/000010,crop,0.5634515727312899,0.0,False,False
ideal:fixture_test_0000,test,ideal,27,test:fixture_test_0000:crop/sorghum_rows/000020,crop,0.44956111184998004,0.0,False,False
ideal:fixture_test_0000,test,ideal,27,test:fixture_test_0000:crop/sorghum_rows/000021,crop,0.4579329996712089,0.0,False,False
ideal:fixture_test_0000,test,ideal,27,test:fixture_test_0000:weed/broadleaf/000002,weed,0.0,0.9423751950078003,True,False
ideal:fixture_test_0000,test,ideal,27,test:fixture_test_0000:weed/broadleaf/000004,weed,0.0,0.7004820521649308,True,False
ideal:fixture_test_0000,test,ideal,28,test:fixture_test_0000:crop/sorghum_rows/000009,crop,0.3900342763595437,0.0,False,False
ideal:fixture_test_0000,test,ideal,28,test:fixture_test_0000:crop/sorghum_rows/000010,crop,0.6480313919139368,0.0,False,False
ideal:fixture_test_0000,test,ideal,28,test:fixture_test_0000:crop/sorghum_rows/000020,crop,0.4142668829851957,0.0,False,False
ideal:fixture_test_0000,test,ideal,28,test:fixture_test_0000:crop/sorghum_rows/000021,crop,0.4664066723299096,0.0,False,False
ideal:fixture_test_0000,test,ideal,28,test:fixture_test_0000:weed/broadleaf/000002,weed,0.0,0.9386228998737496,True,False
ideal:fixture_test_0000,test,ideal,28,test:fixture_test_0000:weed/broadleaf/000004,weed,0.0,0.902591599642538,True,False
ideal:fixture_test_0000,test,ideal,29,test:fixture_test_0000:crop/sorghum_rows/000009,crop,0.4466588511137163,0.0,False,False
ideal:fixture_test_0000,test,ideal,29,test:fixture_test_0000:crop/sorghum_rows/000010,crop,0.7171122994652407,0.0,False,False
ideal:fixture_test_0000,test,ideal,29,test:fixture_test_0000:crop/sorghum_rows/000020,crop,0.3676418958455237,0.0,False,False
ideal:fixture_test_0000,test,ideal,29,test:fixture_test_0000:crop/sorghum_rows/000021,crop,0.5843667610584904,0.0,False,False
ideal:fixture_test_0000,test,ideal,29,test:fixture_test_0000:weed/broadleaf/000002,weed,0.0,0.940099347423785,True,False
ideal:fixture_test_0000,test,ideal,29,test:fixture_test_0000:weed/broadleaf/000004,weed,0.0,0.11443388072601555,True,False
